id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,test_set,central_air_dum,porch,log_saleprice,log_lot_area,log_1st_flr_sf,log_gr_liv_area,dum_nh_Blueste,dum_nh_BrDale,dum_nh_BrkSide,dum_nh_ClearCr,dum_nh_CollgCr,dum_nh_Crawfor,dum_nh_Edwards,dum_nh_Gilbert,dum_nh_Greens,dum_nh_GrnHill,dum_nh_IDOTRR,dum_nh_Landmrk,dum_nh_MeadowV,dum_nh_Mitchel,dum_nh_NAmes,dum_nh_NPkVill,dum_nh_NWAmes,dum_nh_NoRidge,dum_nh_NridgHt,dum_nh_OldTown,dum_nh_SWISU,dum_nh_Sawyer,dum_nh_SawyerW,dum_nh_Somerst,dum_nh_StoneBr,dum_nh_Timber,dum_nh_Veenker,dum_zone_C (all),dum_zone_FV,dum_zone_I (all),dum_zone_RH,dum_zone_RL,dum_zone_RM,dum_cond1_Feedr,dum_cond1_Norm,dum_cond1_PosA,dum_cond1_PosN,dum_cond1_RRAe,dum_cond1_RRAn,dum_cond1_RRNe,dum_cond1_RRNn,dum_found_CBlock,dum_found_PConc,dum_found_Slab,dum_found_Stone,dum_found_Wood,dum_misc_Elev,dum_misc_Gar2,dum_misc_Othr,dum_misc_Shed,dum_misc_TenC,dum_elect_FuseF,dum_elect_FuseP,dum_elect_Mix,dum_elect_SBrkr,dum_gartype_2Types,dum_gartype_Attchd,dum_gartype_Basment,dum_gartype_BuiltIn,dum_gartype_CarPort,dum_gartype_Detchd
1957,535450190,50,60.0,8064,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,TA,3,Mn,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,672,252,0,924,0.0,0.0,1,0,3,1,3,6,7,1,1,2003.0,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,1,2000,7,2007,WD ,122900,False,1,0,11.719126295554126,8.99516499031115,6.51025834052315,6.828712071641684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
380,527355150,20,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,None,0.0,4,3,Gd,3,No,ALQ,1104.0,Unf,0.0,1420.0,2524.0,GasA,TA,Y,2524,0,0,2524,1.0,0.0,2,1,4,1,4,9,7,1,4,1981.0,3,2.0,542.0,3,3,Y,474,120,0,0,0,0,0,1,0,7,2009,WD ,278000,False,1,594,12.535376392672774,9.169518377455928,7.8336002236611035,7.8336002236611035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2860,909276010,70,0,11435,Pave,0,IR1,HLS,AllPub,Corner,Mod,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,3,3,Gd,3,No,Unf,0.0,Unf,0.0,792.0,792.0,GasA,Fa,Y,792,725,0,1517,0.0,0.0,1,0,3,1,4,7,7,2,4,1931.0,1,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,0,0,6,2006,WD ,230000,False,1,0,12.345834587905333,9.344434106456882,6.674561391814426,7.324489979348532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2517,533250130,120,30.0,9549,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,4,Gd,4,Av,LwQ,437.0,GLQ,1057.0,0.0,1494.0,GasA,Ex,Y,1494,0,0,1494,1.0,0.0,1,1,2,1,5,6,7,1,4,1995.0,3,2.0,481.0,3,3,Y,0,30,0,0,216,0,0,0,0,4,2006,WD ,270000,False,1,246,12.506177237980511,9.164191715950203,7.309212365692763,7.309212365692763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1933,535302070,20,60.0,10950,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,No,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,TA,Y,948,0,0,948,0.0,0.0,1,0,2,1,3,5,7,0,0,1952.0,1,2.0,410.0,3,3,N,0,48,0,0,0,0,0,0,0,4,2007,WD ,125000,False,1,48,11.736069016284437,9.301094735244646,6.854354502255021,6.854354502255021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
820,906340110,20,79.0,10637,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,4,3,Ex,3,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,Ex,Y,1718,0,0,1718,1.0,0.0,2,0,3,1,4,7,7,1,4,2007.0,2,3.0,826.0,3,3,Y,208,44,0,0,0,0,0,0,0,9,2009,WD ,297000,False,1,252,12.601487417784837,9.272093768251665,7.4489161025442,7.4489161025442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
675,535426150,20,80.0,9000,Pave,0,IR1,HLS,AllPub,Inside,Mod,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,3,3,Gd,3,Gd,Unf,0.0,Unf,0.0,160.0,160.0,GasA,Fa,Y,1142,0,0,1142,0.0,0.0,1,0,2,1,3,5,7,1,4,1958.0,2,1.0,384.0,3,3,Y,0,28,64,0,0,0,0,0,0,4,2009,WD ,113500,False,1,92,11.639558115903595,9.104979856318357,7.040536390215956,7.040536390215956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2910,923225240,160,41.0,2665,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,TA,3,No,ALQ,548.0,Rec,173.0,36.0,757.0,GasA,Ex,Y,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,7,1,3,1977.0,2,1.0,336.0,3,3,Y,104,26,0,0,0,0,0,0,0,7,2006,WD ,127000,False,1,130,11.751942365440728,7.887959336599945,6.829793737512425,7.29641326877392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21,527358140,20,105.0,11751,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,3,3,Gd,3,No,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,Ex,Y,1844,0,0,1844,0.0,0.0,2,0,3,1,3,7,7,1,3,1977.0,2,2.0,546.0,3,3,Y,0,122,0,0,0,0,0,1,0,1,2010,COD,190000,False,1,122,12.154779351142624,9.371693622333941,7.519692404116539,7.519692404116539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1873,534177210,20,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,3,3,TA,3,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,Y,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,7,1,3,1973.0,1,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,0,0,9,2007,WD ,175500,False,1,0,12.075394321888057,9.169518377455928,7.124478262493424,7.124478262493424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2125,907135050,20,60.0,8428,Pave,0,IR2,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,Gd,4,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,Ex,Y,990,0,0,990,1.0,0.0,1,0,3,1,3,5,7,0,0,1995.0,1,1.0,384.0,3,3,Y,256,0,0,0,0,0,0,0,0,7,2007,WD ,146000,False,1,256,11.891361900690473,9.03931477492408,6.897704943128636,6.897704943128636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1489,908102260,20,75.0,9937,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,TA,3,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,Gd,Y,1256,0,0,1256,1.0,0.0,1,1,3,1,3,6,7,0,0,1965.0,3,1.0,276.0,3,3,Y,736,68,0,0,0,0,0,0,0,6,2008,WD ,147500,False,1,804,11.901583454762012,9.204020443231363,7.135687347028144,7.135687347028144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2383,528110050,20,107.0,13891,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,5,3,Ex,4,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,Ex,Y,2076,0,0,2076,1.0,0.0,2,1,2,1,5,7,7,1,4,2006.0,3,3.0,850.0,3,3,Y,216,229,0,0,0,0,0,0,0,9,2006,New,465000,False,1,445,13.049792684569493,9.53899642739739,7.638198244285779,7.638198244285779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
983,923275040,85,0,9101,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,Gd,3,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,1110,0,0,1110,1.0,0.0,1,0,1,1,4,4,7,1,3,1978.0,3,2.0,602.0,3,3,Y,303,30,0,0,0,0,0,0,0,7,2009,WD ,165500,False,1,333,12.016726473799254,9.116139576577355,7.01211529430638,7.01211529430638,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1325,902406090,50,81.0,12150,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,Ex,N,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,7,0,0,1954.0,1,1.0,352.0,2,3,Y,0,0,0,0,0,0,0,0,0,11,2008,WD ,131500,False,0,0,11.786762130599957,9.405084448768694,6.956545443151569,7.492760300922379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1378,905102170,20,70.0,11200,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,TA,3,No,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,Ex,Y,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,7,0,0,1965.0,1,1.0,384.0,3,3,Y,0,0,0,0,0,0,0,0,0,2,2008,WD ,129500,False,1,0,11.771436160121729,9.323669057283185,6.946975992135418,6.946975992135418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1537,909281110,70,100.0,9670,Pave,0,IR1,HLS,AllPub,Inside,Mod,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,TA,2,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,7,2,4,1935.0,3,2.0,786.0,2,3,Y,0,0,207,0,0,0,0,0,0,6,2008,WD ,257076,False,1,207,12.45712704000522,9.17678358844734,6.890609120147166,7.5352967024440884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
905,909101140,50,60.0,10998,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,Ex,Y,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,5,0,0,1977.0,1,2.0,660.0,3,3,Y,0,68,0,0,0,0,0,0,0,7,2009,WD ,117000,False,1,68,11.669929213779893,9.30546871706776,6.891625897052253,7.38025578842646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1532,909275050,70,60.0,7200,Pave,0,Reg,HLS,AllPub,Inside,Mod,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,2,Gd,3,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,7,1,4,1931.0,2,1.0,270.0,3,3,P,0,0,112,0,0,0,0,1,0,2,2008,WD ,149000,False,1,112,11.911701584927597,8.881836305004146,6.7464121285733745,7.31455283232408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
132,534475100,20,80.0,9920,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,TA,3,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,7,0,0,1954.0,2,1.0,280.0,3,3,Y,0,0,164,0,0,0,0,1,0,2,2010,WD ,128000,False,1,164,11.759785542901755,9.20230820027892,6.968850378341948,6.968850378341948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1078,528188090,160,36.0,2448,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,Gd,3,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,7,0,0,2003.0,2,2.0,474.0,3,3,Y,0,27,0,0,0,0,0,0,0,10,2008,WD ,155000,False,1,27,11.951180395901384,7.803026643632217,6.638567789166521,7.3938782901077555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2511,533221080,160,0,2998,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,Gd,3,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,Y,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,7,0,0,2000.0,1,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,0,0,6,2006,WD ,166000,False,1,32,12.01974306733868,8.005700678662542,6.643789733147672,7.329093736246592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
912,909250220,50,65.0,7804,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,TA,3,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,Y,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,5,2,3,1981.0,1,2.0,576.0,3,3,Y,431,44,0,0,0,0,0,1,0,12,2009,WD ,135000,False,1,475,11.813030057420567,8.962391701743002,7.191429330036379,7.591357046698551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2351,527356020,60,80.0,16692,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,Gd,3,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,TA,Y,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,7,2,3,1978.0,2,2.0,564.0,3,3,Y,0,112,0,0,440,519,1,1,2000,7,2006,WD ,250000,False,1,552,12.429216196844383,9.722684841711443,7.238496840894365,7.931644021454311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
330,923226250,160,21.0,1476,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,TA,3,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,Ex,Y,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0,,0,0.0,0.0,0,0,Y,200,26,0,0,0,0,0,0,0,3,2010,WD ,76000,False,1,226,11.238488619268468,7.297091005160418,6.302618975744905,6.9957661563048505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2586,535305120,20,75.0,10170,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,Y,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,7,1,4,1951.0,1,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,0,0,6,2006,WD ,155000,False,1,0,11.951180395901384,9.227197489042606,7.362010551259734,7.362010551259734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
224,905106140,60,80.0,9364,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,TA,3,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,TA,Y,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,7,0,0,1969.0,3,1.0,299.0,3,3,Y,379,36,0,0,0,0,0,1,0,3,2010,WD ,158000,False,1,415,11.970350312009105,9.144627828610801,6.4967749901858625,7.20934025660291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98,533212020,160,24.0,2544,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,Gd,3,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,7,0,0,2004.0,2,2.0,480.0,3,3,Y,0,172,0,0,0,0,0,0,0,2,2010,WD ,149500,False,1,172,11.915051671812877,7.841492924460013,6.396929655216146,7.090076835776092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2565,534479300,20,82.0,9888,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,TA,3,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,Y,936,0,0,936,0.0,0.0,1,0,2,1,3,5,7,0,0,1954.0,1,1.0,240.0,3,3,Y,0,0,160,0,0,0,0,1,0,3,2006,WD ,121000,False,1,160,11.703545824578878,9.199077179697472,6.841615476477592,6.841615476477592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1934,535304170,20,68.0,7942,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,7,0,0,1953.0,3,1.0,293.0,3,3,Y,0,0,0,0,0,0,0,1,0,6,2007,WD ,136000,False,1,0,11.820410164718188,8.979920411691197,6.946975992135418,6.946975992135418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
997,527107010,60,0,15038,Pave,0,IR2,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Gd,3,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,Gd,Y,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,7,1,3,1996.0,3,2.0,386.0,3,3,Y,168,84,0,0,0,0,0,0,0,11,2008,WD ,173000,False,1,252,12.061046873479915,9.618335609937972,6.82001636467413,7.400009517162692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
64,528382020,60,92.0,11764,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,Gd,3,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,7,1,4,1999.0,3,3.0,671.0,3,3,Y,132,57,0,0,0,0,0,0,0,4,2010,WD ,290000,False,1,189,12.577636201962656,9.372799299673886,7.059617628291383,7.727535110475448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
